movie_id,title,release_year,duration,genre
1669,MURDER and murder (1996),1997,120,genre_6
1670,Tainted (1998),1998,120,genre_5
1671,"Further Gesture, A (1996)",1998,120,genre_8
1672,Kika (1993),1993,120,genre_8
1673,Mirage (1995),1995,120,genre_1
1674,Mamma Roma (1962),1962,120,genre_8
1675,"Sunchaser, The (1996)",1996,120,genre_8
1676,"War at Home, The (1996)",1996,120,genre_8
1677,Sweet Nothing (1995),1996,120,genre_8
1678,Mat' i syn (1997),1998,120,genre_8
1679,B. Monkey (1998),1998,120,genre_14
1680,Sliding Doors (1998),1998,120,genre_8
1681,You So Crazy (1994),1994,120,genre_5
1682,Scream of Stone (Schrei aus Stein) (1991),1996,120,genre_8
